# Starting date:             2015-05-25 12:29:59
# Cluster job name:          fribourg.m1.r2c.r.goal
# Cluster job ID:            7827438
# Cluster node:              hnode11
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg -m1 -r2c -r
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
188,734,N,N,5.335,2.765,1.0,0.2,s15_t1.0_a0.2_088.gff
189,75,N,N,2.963,1.709,1.0,0.2,s15_t1.0_a0.2_089.gff
190,19,N,N,2.564,1.592,1.0,0.2,s15_t1.0_a0.2_090.gff
191,97,N,N,2.867,1.530,1.0,0.2,s15_t1.0_a0.2_091.gff
192,99,N,N,2.736,1.584,1.0,0.2,s15_t1.0_a0.2_092.gff
193,253,N,N,3.221,1.788,1.0,0.2,s15_t1.0_a0.2_093.gff
194,319,N,N,3.589,2.563,1.0,0.2,s15_t1.0_a0.2_094.gff
195,104,N,N,2.908,2.359,1.0,0.2,s15_t1.0_a0.2_095.gff
196,51,N,N,2.716,1.524,1.0,0.2,s15_t1.0_a0.2_096.gff
197,343,N,N,3.507,2.028,1.0,0.2,s15_t1.0_a0.2_097.gff
198,428,N,N,3.646,3.507,1.0,0.2,s15_t1.0_a0.2_098.gff
199,49,N,N,2.635,1.578,1.0,0.2,s15_t1.0_a0.2_099.gff
200,84,N,N,2.864,1.588,1.0,0.2,s15_t1.0_a0.2_100.gff
201,51,N,N,2.716,1.541,1.0,0.3,s15_t1.0_a0.3_001.gff
202,51,N,N,2.735,1.714,1.0,0.3,s15_t1.0_a0.3_002.gff
203,257,N,N,3.334,2.069,1.0,0.3,s15_t1.0_a0.3_003.gff
204,234,N,N,3.403,1.902,1.0,0.3,s15_t1.0_a0.3_004.gff
205,1272,N,N,6.246,3.095,1.0,0.3,s15_t1.0_a0.3_005.gff
206,147,N,N,3.055,1.831,1.0,0.3,s15_t1.0_a0.3_006.gff
207,58,N,N,2.742,1.544,1.0,0.3,s15_t1.0_a0.3_007.gff
208,164,N,N,3.044,1.749,1.0,0.3,s15_t1.0_a0.3_008.gff
209,332,N,N,3.539,2.020,1.0,0.3,s15_t1.0_a0.3_009.gff
