# Starting date:             2015-05-16 16:32:19
# Cluster job name:          fribourg.r2c.c.goal
# Cluster job ID:            7369707
# Cluster node:              hnode03
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg -r2c -c
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
236,23234,N,N,65.943,62.926,1.0,0.3,s15_t1.0_a0.3_036.gff
237,122,N,N,2.586,5.610,1.0,0.3,s15_t1.0_a0.3_037.gff
238,5847,N,N,11.899,9.809,1.0,0.3,s15_t1.0_a0.3_038.gff
239,19,N,N,2.251,6.551,1.0,0.3,s15_t1.0_a0.3_039.gff
240,1161,N,N,4.916,2.440,1.0,0.3,s15_t1.0_a0.3_040.gff
241,1278,N,N,5.000,2.684,1.0,0.3,s15_t1.0_a0.3_041.gff
242,222,N,N,2.823,1.768,1.0,0.3,s15_t1.0_a0.3_042.gff
243,716,N,N,3.606,1.910,1.0,0.3,s15_t1.0_a0.3_043.gff
244,436,N,N,3.189,1.729,1.0,0.3,s15_t1.0_a0.3_044.gff
245,209,N,N,2.836,4.441,1.0,0.3,s15_t1.0_a0.3_045.gff
246,778,N,N,4.251,2.097,1.0,0.3,s15_t1.0_a0.3_046.gff
247,182,N,N,2.763,4.521,1.0,0.3,s15_t1.0_a0.3_047.gff
248,65,N,N,2.458,1.441,1.0,0.3,s15_t1.0_a0.3_048.gff
249,948,N,N,3.800,2.059,1.0,0.3,s15_t1.0_a0.3_049.gff
250,360,N,N,3.102,1.862,1.0,0.3,s15_t1.0_a0.3_050.gff
251,31,N,N,2.391,8.065,1.0,0.3,s15_t1.0_a0.3_051.gff
252,1363,N,N,4.968,2.432,1.0,0.3,s15_t1.0_a0.3_052.gff
253,165,N,N,2.718,1.468,1.0,0.3,s15_t1.0_a0.3_053.gff
254,688,N,N,3.524,5.345,1.0,0.3,s15_t1.0_a0.3_054.gff
255,261,N,N,2.921,2.823,1.0,0.3,s15_t1.0_a0.3_055.gff
256,633,N,N,3.588,2.441,1.0,0.3,s15_t1.0_a0.3_056.gff
257,6818,N,N,12.367,12.726,1.0,0.3,s15_t1.0_a0.3_057.gff
258,2118,N,N,5.753,4.909,1.0,0.3,s15_t1.0_a0.3_058.gff
259,454,N,N,3.184,4.706,1.0,0.3,s15_t1.0_a0.3_059.gff
260,816,N,N,3.872,4.563,1.0,0.3,s15_t1.0_a0.3_060.gff
261,2374,N,N,6.049,6.434,1.0,0.3,s15_t1.0_a0.3_061.gff
262,68,N,N,2.354,2.116,1.0,0.3,s15_t1.0_a0.3_062.gff
263,171,N,N,2.776,4.598,1.0,0.3,s15_t1.0_a0.3_063.gff
264,2462,N,N,6.962,7.441,1.0,0.3,s15_t1.0_a0.3_064.gff
265,277,N,N,3.003,1.918,1.0,0.3,s15_t1.0_a0.3_065.gff
266,5821,N,N,11.478,7.050,1.0,0.3,s15_t1.0_a0.3_066.gff
267,6,N,N,2.271,2.330,1.0,0.3,s15_t1.0_a0.3_067.gff
268,503,N,N,3.458,2.178,1.0,0.3,s15_t1.0_a0.3_068.gff
269,181,N,N,2.714,2.415,1.0,0.3,s15_t1.0_a0.3_069.gff
270,42,N,N,2.429,1.420,1.0,0.3,s15_t1.0_a0.3_070.gff
271,11027,N,N,21.529,22.180,1.0,0.3,s15_t1.0_a0.3_071.gff
272,NA,Y,N,601.466,600.478,1.0,0.3,s15_t1.0_a0.3_072.gff
273,6930,N,N,13.080,8.983,1.0,0.3,s15_t1.0_a0.3_073.gff
274,259,N,N,2.885,7.204,1.0,0.3,s15_t1.0_a0.3_074.gff
275,2329,N,N,6.118,6.795,1.0,0.3,s15_t1.0_a0.3_075.gff
276,131,N,N,2.566,4.155,1.0,0.3,s15_t1.0_a0.3_076.gff
277,2011,N,N,5.987,15.555,1.0,0.3,s15_t1.0_a0.3_077.gff
278,970,N,N,4.675,2.990,1.0,0.3,s15_t1.0_a0.3_078.gff
279,683,N,N,3.497,5.319,1.0,0.3,s15_t1.0_a0.3_079.gff
280,1550,N,N,5.080,11.954,1.0,0.3,s15_t1.0_a0.3_080.gff
281,194,N,N,2.744,6.769,1.0,0.3,s15_t1.0_a0.3_081.gff
282,246,N,N,2.869,6.928,1.0,0.3,s15_t1.0_a0.3_082.gff
283,3454,N,N,7.301,13.701,1.0,0.3,s15_t1.0_a0.3_083.gff
284,67,N,N,2.389,2.313,1.0,0.3,s15_t1.0_a0.3_084.gff
285,566,N,N,3.526,6.024,1.0,0.3,s15_t1.0_a0.3_085.gff
286,40,N,N,2.401,5.076,1.0,0.3,s15_t1.0_a0.3_086.gff
287,43,N,N,2.343,13.219,1.0,0.3,s15_t1.0_a0.3_087.gff
288,52,N,N,2.380,1.307,1.0,0.3,s15_t1.0_a0.3_088.gff
289,90,N,N,2.542,1.804,1.0,0.3,s15_t1.0_a0.3_089.gff
290,462,N,N,3.187,2.052,1.0,0.3,s15_t1.0_a0.3_090.gff
