# Starting date:             2015-05-25 12:30:00
# Cluster job name:          fribourg.m1.r2c.c.goal
# Cluster job ID:            7827436
# Cluster node:              hnode42
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg -m1 -r2c -c
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
228,407,N,N,3.727,2.209,1.0,0.3,s15_t1.0_a0.3_028.gff
229,248,N,N,3.396,2.139,1.0,0.3,s15_t1.0_a0.3_029.gff
230,26,N,N,2.752,1.701,1.0,0.3,s15_t1.0_a0.3_030.gff
231,321,N,N,3.706,2.113,1.0,0.3,s15_t1.0_a0.3_031.gff
232,29,N,N,2.756,1.701,1.0,0.3,s15_t1.0_a0.3_032.gff
233,1432,N,N,6.084,2.820,1.0,0.3,s15_t1.0_a0.3_033.gff
234,72,N,N,2.902,3.309,1.0,0.3,s15_t1.0_a0.3_034.gff
235,886,N,N,4.909,2.438,1.0,0.3,s15_t1.0_a0.3_035.gff
236,7232,N,N,17.539,11.774,1.0,0.3,s15_t1.0_a0.3_036.gff
237,110,N,N,3.017,2.648,1.0,0.3,s15_t1.0_a0.3_037.gff
238,2954,N,N,8.369,4.604,1.0,0.3,s15_t1.0_a0.3_038.gff
239,19,N,N,2.748,1.511,1.0,0.3,s15_t1.0_a0.3_039.gff
240,735,N,N,4.356,2.244,1.0,0.3,s15_t1.0_a0.3_040.gff
241,743,N,N,4.378,3.021,1.0,0.3,s15_t1.0_a0.3_041.gff
242,219,N,N,3.269,2.105,1.0,0.3,s15_t1.0_a0.3_042.gff
243,482,N,N,3.911,2.139,1.0,0.3,s15_t1.0_a0.3_043.gff
244,304,N,N,3.486,2.109,1.0,0.3,s15_t1.0_a0.3_044.gff
245,193,N,N,3.294,1.842,1.0,0.3,s15_t1.0_a0.3_045.gff
246,406,N,N,3.876,2.080,1.0,0.3,s15_t1.0_a0.3_046.gff
247,155,N,N,3.052,1.706,1.0,0.3,s15_t1.0_a0.3_047.gff
248,62,N,N,2.883,1.682,1.0,0.3,s15_t1.0_a0.3_048.gff
249,615,N,N,4.246,2.233,1.0,0.3,s15_t1.0_a0.3_049.gff
250,293,N,N,3.456,2.011,1.0,0.3,s15_t1.0_a0.3_050.gff
251,31,N,N,2.743,1.615,1.0,0.3,s15_t1.0_a0.3_051.gff
252,840,N,N,4.312,2.287,1.0,0.3,s15_t1.0_a0.3_052.gff
253,135,N,N,3.054,1.812,1.0,0.3,s15_t1.0_a0.3_053.gff
254,411,N,N,3.817,1.964,1.0,0.3,s15_t1.0_a0.3_054.gff
255,199,N,N,3.305,1.910,1.0,0.3,s15_t1.0_a0.3_055.gff
256,481,N,N,4.062,2.067,1.0,0.3,s15_t1.0_a0.3_056.gff
257,2754,N,N,8.098,4.804,1.0,0.3,s15_t1.0_a0.3_057.gff
258,990,N,N,4.684,3.689,1.0,0.3,s15_t1.0_a0.3_058.gff
259,279,N,N,3.505,2.263,1.0,0.3,s15_t1.0_a0.3_059.gff
260,525,N,N,4.085,2.216,1.0,0.3,s15_t1.0_a0.3_060.gff
261,1502,N,N,6.358,3.089,1.0,0.3,s15_t1.0_a0.3_061.gff
262,48,N,N,2.733,1.630,1.0,0.3,s15_t1.0_a0.3_062.gff
263,122,N,N,3.135,1.635,1.0,0.3,s15_t1.0_a0.3_063.gff
264,1100,N,N,4.980,2.657,1.0,0.3,s15_t1.0_a0.3_064.gff
265,223,N,N,3.393,2.168,1.0,0.3,s15_t1.0_a0.3_065.gff
266,2319,N,N,7.227,3.847,1.0,0.3,s15_t1.0_a0.3_066.gff
267,6,N,N,2.593,1.536,1.0,0.3,s15_t1.0_a0.3_067.gff
268,390,N,N,3.681,1.951,1.0,0.3,s15_t1.0_a0.3_068.gff
269,146,N,N,3.188,1.794,1.0,0.3,s15_t1.0_a0.3_069.gff
270,42,N,N,2.786,1.490,1.0,0.3,s15_t1.0_a0.3_070.gff
271,3712,N,N,10.674,5.638,1.0,0.3,s15_t1.0_a0.3_071.gff
272,NA,Y,N,601.376,598.050,1.0,0.3,s15_t1.0_a0.3_072.gff
273,2468,N,N,7.823,4.118,1.0,0.3,s15_t1.0_a0.3_073.gff
274,192,N,N,3.312,1.879,1.0,0.3,s15_t1.0_a0.3_074.gff
275,1219,N,N,5.835,2.844,1.0,0.3,s15_t1.0_a0.3_075.gff
276,109,N,N,2.996,2.330,1.0,0.3,s15_t1.0_a0.3_076.gff
277,1422,N,N,6.174,2.926,1.0,0.3,s15_t1.0_a0.3_077.gff
278,563,N,N,4.197,2.283,1.0,0.3,s15_t1.0_a0.3_078.gff
279,618,N,N,4.234,2.417,1.0,0.3,s15_t1.0_a0.3_079.gff
280,732,N,N,4.213,2.354,1.0,0.3,s15_t1.0_a0.3_080.gff
281,175,N,N,3.227,1.753,1.0,0.3,s15_t1.0_a0.3_081.gff
282,225,N,N,3.265,1.869,1.0,0.3,s15_t1.0_a0.3_082.gff
283,1663,N,N,6.803,3.305,1.0,0.3,s15_t1.0_a0.3_083.gff
284,67,N,N,2.816,1.604,1.0,0.3,s15_t1.0_a0.3_084.gff
285,364,N,N,3.668,1.992,1.0,0.3,s15_t1.0_a0.3_085.gff
286,40,N,N,2.687,1.734,1.0,0.3,s15_t1.0_a0.3_086.gff
287,43,N,N,2.782,1.761,1.0,0.3,s15_t1.0_a0.3_087.gff
288,51,N,N,2.840,1.684,1.0,0.3,s15_t1.0_a0.3_088.gff
289,82,N,N,2.876,1.894,1.0,0.3,s15_t1.0_a0.3_089.gff
290,348,N,N,3.688,2.083,1.0,0.3,s15_t1.0_a0.3_090.gff
291,59,N,N,2.810,1.803,1.0,0.3,s15_t1.0_a0.3_091.gff
292,555,N,N,4.169,2.199,1.0,0.3,s15_t1.0_a0.3_092.gff
293,3242,N,N,9.931,5.311,1.0,0.3,s15_t1.0_a0.3_093.gff
294,259,N,N,3.388,1.882,1.0,0.3,s15_t1.0_a0.3_094.gff
295,687,N,N,4.125,2.203,1.0,0.3,s15_t1.0_a0.3_095.gff
296,135,N,N,3.031,1.906,1.0,0.3,s15_t1.0_a0.3_096.gff
297,413,N,N,3.640,2.076,1.0,0.3,s15_t1.0_a0.3_097.gff
298,114,N,N,2.943,2.502,1.0,0.3,s15_t1.0_a0.3_098.gff
