# Starting date:             2015-05-25 12:30:00
# Cluster job name:          fribourg.m1.r2c.c.r.goal
# Cluster job ID:            7827437
# Cluster node:              hnode13
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg -m1 -r2c -c -r
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
196,114,N,N,2.948,2.895,1.0,0.2,s15_t1.0_a0.2_096.gff
197,668,N,N,4.152,2.588,1.0,0.2,s15_t1.0_a0.2_097.gff
198,914,N,N,4.434,2.470,1.0,0.2,s15_t1.0_a0.2_098.gff
199,76,N,N,2.758,1.569,1.0,0.2,s15_t1.0_a0.2_099.gff
200,218,N,N,3.261,1.896,1.0,0.2,s15_t1.0_a0.2_100.gff
201,92,N,N,2.942,1.709,1.0,0.3,s15_t1.0_a0.3_001.gff
202,176,N,N,3.103,1.758,1.0,0.3,s15_t1.0_a0.3_002.gff
203,480,N,N,3.941,2.144,1.0,0.3,s15_t1.0_a0.3_003.gff
204,523,N,N,4.034,2.160,1.0,0.3,s15_t1.0_a0.3_004.gff
205,1747,N,N,6.660,3.332,1.0,0.3,s15_t1.0_a0.3_005.gff
206,372,N,N,3.646,2.500,1.0,0.3,s15_t1.0_a0.3_006.gff
207,138,N,N,2.986,2.462,1.0,0.3,s15_t1.0_a0.3_007.gff
208,286,N,N,3.385,3.302,1.0,0.3,s15_t1.0_a0.3_008.gff
209,756,N,N,4.282,2.824,1.0,0.3,s15_t1.0_a0.3_009.gff
210,1860,N,N,7.137,3.613,1.0,0.3,s15_t1.0_a0.3_010.gff
211,186,N,N,3.139,1.781,1.0,0.3,s15_t1.0_a0.3_011.gff
212,72,N,N,2.917,1.668,1.0,0.3,s15_t1.0_a0.3_012.gff
213,167,N,N,3.297,1.787,1.0,0.3,s15_t1.0_a0.3_013.gff
214,111,N,N,3.086,1.843,1.0,0.3,s15_t1.0_a0.3_014.gff
215,575,N,N,4.826,2.455,1.0,0.3,s15_t1.0_a0.3_015.gff
216,122,N,N,3.143,2.462,1.0,0.3,s15_t1.0_a0.3_016.gff
217,58,N,N,2.898,2.156,1.0,0.3,s15_t1.0_a0.3_017.gff
218,596,N,N,4.345,2.586,1.0,0.3,s15_t1.0_a0.3_018.gff
219,718,N,N,4.438,2.369,1.0,0.3,s15_t1.0_a0.3_019.gff
220,7,N,N,2.671,1.613,1.0,0.3,s15_t1.0_a0.3_020.gff
221,7,N,N,2.690,1.669,1.0,0.3,s15_t1.0_a0.3_021.gff
222,22,N,N,2.728,2.612,1.0,0.3,s15_t1.0_a0.3_022.gff
223,187,N,N,3.280,1.968,1.0,0.3,s15_t1.0_a0.3_023.gff
224,19,N,N,2.636,1.392,1.0,0.3,s15_t1.0_a0.3_024.gff
225,177,N,N,3.307,1.910,1.0,0.3,s15_t1.0_a0.3_025.gff
226,2508,N,N,7.753,4.297,1.0,0.3,s15_t1.0_a0.3_026.gff
227,31,N,N,3.173,1.681,1.0,0.3,s15_t1.0_a0.3_027.gff
228,365,N,N,3.834,2.454,1.0,0.3,s15_t1.0_a0.3_028.gff
229,221,N,N,3.398,1.977,1.0,0.3,s15_t1.0_a0.3_029.gff
230,26,N,N,2.691,1.420,1.0,0.3,s15_t1.0_a0.3_030.gff
231,287,N,N,3.676,1.999,1.0,0.3,s15_t1.0_a0.3_031.gff
232,29,N,N,2.733,1.678,1.0,0.3,s15_t1.0_a0.3_032.gff
233,1172,N,N,6.323,3.148,1.0,0.3,s15_t1.0_a0.3_033.gff
234,72,N,N,2.932,1.599,1.0,0.3,s15_t1.0_a0.3_034.gff
235,881,N,N,5.056,2.699,1.0,0.3,s15_t1.0_a0.3_035.gff
236,6298,N,N,18.469,12.051,1.0,0.3,s15_t1.0_a0.3_036.gff
237,106,N,N,3.099,1.709,1.0,0.3,s15_t1.0_a0.3_037.gff
238,2667,N,N,9.474,4.556,1.0,0.3,s15_t1.0_a0.3_038.gff
239,19,N,N,2.683,1.412,1.0,0.3,s15_t1.0_a0.3_039.gff
240,708,N,N,4.361,2.605,1.0,0.3,s15_t1.0_a0.3_040.gff
241,650,N,N,4.332,2.317,1.0,0.3,s15_t1.0_a0.3_041.gff
242,219,N,N,3.317,1.944,1.0,0.3,s15_t1.0_a0.3_042.gff
243,436,N,N,3.943,2.021,1.0,0.3,s15_t1.0_a0.3_043.gff
244,249,N,N,3.452,2.769,1.0,0.3,s15_t1.0_a0.3_044.gff
245,192,N,N,3.311,1.758,1.0,0.3,s15_t1.0_a0.3_045.gff
246,222,N,N,3.776,1.972,1.0,0.3,s15_t1.0_a0.3_046.gff
247,150,N,N,3.208,1.735,1.0,0.3,s15_t1.0_a0.3_047.gff
248,62,N,N,2.913,1.674,1.0,0.3,s15_t1.0_a0.3_048.gff
249,549,N,N,4.210,2.271,1.0,0.3,s15_t1.0_a0.3_049.gff
250,288,N,N,3.483,2.012,1.0,0.3,s15_t1.0_a0.3_050.gff
251,31,N,N,2.699,1.792,1.0,0.3,s15_t1.0_a0.3_051.gff
252,709,N,N,4.361,2.413,1.0,0.3,s15_t1.0_a0.3_052.gff
253,127,N,N,2.955,1.676,1.0,0.3,s15_t1.0_a0.3_053.gff
254,404,N,N,3.643,2.592,1.0,0.3,s15_t1.0_a0.3_054.gff
255,199,N,N,3.153,1.858,1.0,0.3,s15_t1.0_a0.3_055.gff
256,475,N,N,3.876,2.183,1.0,0.3,s15_t1.0_a0.3_056.gff
257,2127,N,N,9.148,4.497,1.0,0.3,s15_t1.0_a0.3_057.gff
258,849,N,N,4.574,2.574,1.0,0.3,s15_t1.0_a0.3_058.gff
259,248,N,N,3.518,1.864,1.0,0.3,s15_t1.0_a0.3_059.gff
260,525,N,N,4.100,2.072,1.0,0.3,s15_t1.0_a0.3_060.gff
261,1501,N,N,6.438,3.140,1.0,0.3,s15_t1.0_a0.3_061.gff
262,44,N,N,2.827,2.401,1.0,0.3,s15_t1.0_a0.3_062.gff
263,113,N,N,3.109,1.624,1.0,0.3,s15_t1.0_a0.3_063.gff
264,993,N,N,5.026,2.712,1.0,0.3,s15_t1.0_a0.3_064.gff
