# Starting date:             2015-05-16 16:32:19
# Cluster job name:          fribourg.m1.r2c.goal
# Cluster job ID:            7369705
# Cluster node:              hnode03
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg -m1 -r2c
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
267,5,N,N,2.382,5.083,1.0,0.3,s15_t1.0_a0.3_067.gff
268,359,N,N,3.099,4.023,1.0,0.3,s15_t1.0_a0.3_068.gff
269,126,N,N,2.676,9.614,1.0,0.3,s15_t1.0_a0.3_069.gff
270,49,N,N,2.366,1.432,1.0,0.3,s15_t1.0_a0.3_070.gff
271,3506,N,N,8.094,4.657,1.0,0.3,s15_t1.0_a0.3_071.gff
272,35968,N,N,200.940,190.866,1.0,0.3,s15_t1.0_a0.3_072.gff
273,1397,N,N,5.163,2.871,1.0,0.3,s15_t1.0_a0.3_073.gff
274,194,N,N,2.672,2.344,1.0,0.3,s15_t1.0_a0.3_074.gff
275,736,N,N,3.789,2.214,1.0,0.3,s15_t1.0_a0.3_075.gff
276,70,N,N,2.351,1.307,1.0,0.3,s15_t1.0_a0.3_076.gff
277,1383,N,N,5.115,3.187,1.0,0.3,s15_t1.0_a0.3_077.gff
278,496,N,N,3.489,1.779,1.0,0.3,s15_t1.0_a0.3_078.gff
279,449,N,N,3.003,2.180,1.0,0.3,s15_t1.0_a0.3_079.gff
280,372,N,N,3.120,2.936,1.0,0.3,s15_t1.0_a0.3_080.gff
281,123,N,N,2.619,2.301,1.0,0.3,s15_t1.0_a0.3_081.gff
282,210,N,N,2.877,1.903,1.0,0.3,s15_t1.0_a0.3_082.gff
283,1049,N,N,4.503,2.908,1.0,0.3,s15_t1.0_a0.3_083.gff
284,60,N,N,2.407,2.772,1.0,0.3,s15_t1.0_a0.3_084.gff
285,258,N,N,2.885,5.368,1.0,0.3,s15_t1.0_a0.3_085.gff
286,79,N,N,2.418,2.077,1.0,0.3,s15_t1.0_a0.3_086.gff
287,34,N,N,2.374,4.211,1.0,0.3,s15_t1.0_a0.3_087.gff
288,50,N,N,2.395,1.624,1.0,0.3,s15_t1.0_a0.3_088.gff
289,68,N,N,2.423,1.481,1.0,0.3,s15_t1.0_a0.3_089.gff
290,337,N,N,3.000,1.630,1.0,0.3,s15_t1.0_a0.3_090.gff
291,42,N,N,2.314,7.437,1.0,0.3,s15_t1.0_a0.3_091.gff
292,389,N,N,3.152,1.798,1.0,0.3,s15_t1.0_a0.3_092.gff
293,1949,N,N,5.651,3.855,1.0,0.3,s15_t1.0_a0.3_093.gff
294,189,N,N,2.707,1.489,1.0,0.3,s15_t1.0_a0.3_094.gff
295,490,N,N,3.286,1.759,1.0,0.3,s15_t1.0_a0.3_095.gff
296,123,N,N,2.577,1.409,1.0,0.3,s15_t1.0_a0.3_096.gff
297,377,N,N,3.150,4.797,1.0,0.3,s15_t1.0_a0.3_097.gff
298,85,N,N,2.482,1.761,1.0,0.3,s15_t1.0_a0.3_098.gff
299,768,N,N,3.799,5.185,1.0,0.3,s15_t1.0_a0.3_099.gff
300,110,N,N,2.537,1.782,1.0,0.3,s15_t1.0_a0.3_100.gff
301,443,N,N,3.185,2.622,1.0,0.4,s15_t1.0_a0.4_001.gff
302,218,N,N,2.928,8.773,1.0,0.4,s15_t1.0_a0.4_002.gff
303,81,N,N,2.484,1.338,1.0,0.4,s15_t1.0_a0.4_003.gff
304,144,N,N,2.691,1.442,1.0,0.4,s15_t1.0_a0.4_004.gff
305,33,N,N,2.424,6.002,1.0,0.4,s15_t1.0_a0.4_005.gff
